PLATFRMID,NAME,TYPE,STATUS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,COMPLEXID,NOSTR,OWNER,OPERNAME,POSREL,COMMODITY,INSTALL,REMOVAL,MANNED24HR,DISTLAND,WATERDEPTH,RIGCOUNT,PWRSOURCE,PWRGENFLAG,OILPRDFLAG,GASMTRFLAG,COMPREFLAG,COMPRDFLAG,HELPRTFLAG,BEDCOUNT,BLOCKNO,LEASENO,AREANUMBER,REGION,LOG_WDEPTH
GOM02348,A,OFFSHORE PLATFORM,IN SERVICE,29.292620008400000,-88.669120170699998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20201,1,CHEVRON USA INC.,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1968 0:00:00,,Y,21,207,0,G,Y,Y,Y,Y,N,Y,4,144,G01634,MP,GULF OF MEXICO,5.332718793265369
GOM02349,A,OFFSHORE PLATFORM,IN SERVICE,29.079746721999999,-88.743932508599997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20202,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1967 0:00:00,,Y,16,340,0,G,Y,Y,N,Y,N,Y,-999,62,G01294,SP,GULF OF MEXICO,5.828945617610207
GOM02350,E,OFFSHORE PLATFORM,IN SERVICE,28.855924443599999,-90.377256936600006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20203,1,NOT AVAILABLE,"ENERGY XXI GOM, LLC",THIRD PARTY,NONE,1/1/1958 0:00:00,,N,14,65,0,U,N,Y,N,Y,Y,Y,-999,55,421,ST,GULF OF MEXICO,4.174387269895637
GOM02351,EE,OFFSHORE PLATFORM,IN SERVICE,29.020552879899999,-90.170391515399999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20204,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,BOTH,1/1/1967 0:00:00,,N,5,46,0,S,Y,Y,N,N,N,Y,2,23,386,ST,GULF OF MEXICO,3.828641396489095
GOM02352,FLR,OFFSHORE PLATFORM,REMOVED,29.020653056600000,-90.170461957499995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20204,2,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1967 0:00:00,12/3/1986 0:00:00,N,5,46,0,S,Y,Y,N,N,N,Y,2,23,386,ST,GULF OF MEXICO,3.828641396489095
GOM02353,CT,OFFSHORE PLATFORM,REMOVED,29.005936610700001,-90.141982569899994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20205,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1962 0:00:00,12/31/1984 0:00:00,N,6,56,-999,U,N,N,N,N,U,N,-999,24,595,ST,GULF OF MEXICO,4.025351690735150
GOM02354,SC,OFFSHORE PLATFORM,IN SERVICE,29.012828362800001,-90.147767760500003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20206,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,BOTH,1/1/1965 0:00:00,,N,6,51,0,U,N,Y,N,N,Y,Y,-999,24,387,ST,GULF OF MEXICO,3.931825632724326
GOM02355,CC,OFFSHORE PLATFORM,IN SERVICE,29.007134352400001,-90.159131155300003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20207,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,BOTH,1/1/1961 0:00:00,,Y,7,50,0,G,Y,Y,Y,Y,Y,Y,2,23,166,ST,GULF OF MEXICO,3.912023005428146
GOM02356,FLR,OFFSHORE PLATFORM,REMOVED,29.006914641300000,-90.158864336500002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20207,2,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1961 0:00:00,11/15/1995 0:00:00,Y,7,50,0,G,Y,Y,Y,Y,Y,Y,2,23,166,ST,GULF OF MEXICO,3.912023005428146
GOM02357,H,OFFSHORE PLATFORM,REMOVED,29.267283748400001,-93.001245660799995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20208,1,NOT AVAILABLE,CONOCO INC.,THIRD PARTY,NONE,1/1/1968 0:00:00,4/18/1995 0:00:00,Y,31,57,0,U,N,N,N,N,N,N,-999,83,187,EC,GULF OF MEXICO,4.043051267834550
GOM02358,B,OFFSHORE PLATFORM,REMOVED,29.294425059800002,-93.013370549900003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20209,1,NOT AVAILABLE,MCMORAN OIL & GAS LLC,THIRD PARTY,NONE,1/1/1958 0:00:00,10/11/2014 0:00:00,N,27,68,0,G,Y,N,N,Y,U,Y,8,192,190,WC,GULF OF MEXICO,4.219507705176107
GOM02359,B-AUX,OFFSHORE PLATFORM,REMOVED,29.294422062100001,-93.013586553799996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20209,2,NOT AVAILABLE,MCMORAN OIL & GAS LLC,THIRD PARTY,NONE,1/1/1978 0:00:00,10/11/2014 0:00:00,N,27,68,0,G,Y,N,N,Y,U,Y,8,192,190,WC,GULF OF MEXICO,4.219507705176107
GOM02360,E,OFFSHORE PLATFORM,REMOVED,29.294144313699999,-93.037855991399994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20210,1,NOT AVAILABLE,CONOCO INC.,THIRD PARTY,NONE,1/1/1956 0:00:00,12/31/1979 0:00:00,N,28,56,-999,U,N,N,N,N,U,N,-999,192,190,WC,GULF OF MEXICO,4.025351690735150
GOM02361,4,OFFSHORE PLATFORM,REMOVED,29.288986851400001,-93.076108726699999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20211,1,NOT AVAILABLE,CONOCO INC.,THIRD PARTY,NONE,1/1/1971 0:00:00,12/31/1983 0:00:00,N,32,60,-999,U,N,N,N,N,U,N,-999,194,193,WC,GULF OF MEXICO,4.094344562222100
GOM02362,C,OFFSHORE PLATFORM,REMOVED,29.247549194400001,-91.697929555800002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20212,1,NOT AVAILABLE,DEVON LOUISIANA CORP.,THIRD PARTY,NONE,1/1/1951 0:00:00,9/6/2006 0:00:00,N,13,22,-999,U,N,N,N,N,U,N,-999,51,78,EI,GULF OF MEXICO,3.091042453358316
GOM02363,CM,OFFSHORE PLATFORM,IN SERVICE,29.009554457800000,-90.146710728000002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20213,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,BOTH,1/1/1960 0:00:00,,N,7,54,0,U,N,Y,N,N,U,Y,-999,24,595,ST,GULF OF MEXICO,3.988984046564275
GOM02364,D,OFFSHORE PLATFORM,REMOVED,29.413978070999999,-92.982970531000007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20214,1,NOT AVAILABLE,NEWFIELD EXPLORATION CO.,THIRD PARTY,NONE,1/1/1961 0:00:00,11/10/1988 0:00:00,N,20,48,-999,U,N,N,N,N,N,N,-999,47,767,EC,GULF OF MEXICO,3.871201010907891
GOM02365,H,OFFSHORE PLATFORM,REMOVED,29.420600553300002,-92.963399066199997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20215,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,1/1/1967 0:00:00,9/30/2007 0:00:00,N,18,47,0,U,Y,N,N,Y,U,N,-999,48,768,EC,GULF OF MEXICO,3.850147601710058
GOM02366,B,OFFSHORE PLATFORM,REMOVED,29.343937710999999,-92.908361058500006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20216,1,NOT AVAILABLE,NEWFIELD EXPLORATION CO.,THIRD PARTY,NONE,1/1/1965 0:00:00,7/2/1999 0:00:00,N,21,51,0,U,N,N,N,N,U,N,-999,67,161,EC,GULF OF MEXICO,3.931825632724326
GOM02367,A,OFFSHORE PLATFORM,IN SERVICE,29.339404930499999,-92.690459650400001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20217,1,APACHE SHELF EXPLORATION LLC,"EC OFFSHORE PROPERTIES, INC.",THIRD PARTY,NONE,1/1/1957 0:00:00,,N,17,51,-999,B,Y,N,Y,Y,U,Y,3,71,G13576,EC,GULF OF MEXICO,3.931825632724326
GOM02368,C,OFFSHORE PLATFORM,IN SERVICE,29.339936916799999,-92.690341639099998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20217,2,APACHE SHELF EXPLORATION LLC,"EC OFFSHORE PROPERTIES, INC.",THIRD PARTY,NONE,1/1/1980 0:00:00,,N,17,51,-999,B,Y,N,Y,Y,U,Y,3,71,G13576,EC,GULF OF MEXICO,3.931825632724326
GOM02369,C,OFFSHORE PLATFORM,REMOVED,29.413159716900001,-92.960423104100002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20218,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,1/1/1960 0:00:00,10/5/2007 0:00:00,N,18,49,0,D,Y,N,N,Y,U,Y,2,48,768,EC,GULF OF MEXICO,3.891820298110626
GOM02370,A,OFFSHORE PLATFORM,IN SERVICE,28.587483735100001,-89.699857991700000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20219,1,"RENAISSANCE OFFSHORE, LLC; TAMMANY OIL & GAS LLC","RENAISSANCE OFFSHORE, LLC",THIRD PARTY,BOTH,1/1/1972 0:00:00,,Y,28,373,0,G,Y,Y,Y,Y,Y,Y,22,152,G01604,WD,GULF OF MEXICO,5.921578419643816
GOM02371,D,OFFSHORE PLATFORM,REMOVED,28.734657484200000,-89.735231627800005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20220,1,NOT AVAILABLE,KIRBY EXPLORATION CO. OF TEXAS,THIRD PARTY,NONE,1/1/1965 0:00:00,1/20/1992 0:00:00,N,39,280,-999,U,N,N,N,N,N,N,-999,134,G01107,WD,GULF OF MEXICO,5.634789603169249
GOM02372,B,OFFSHORE PLATFORM,IN SERVICE,28.731797627700001,-89.693063838599997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20221,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,1/1/1966 0:00:00,,N,21,285,-999,U,N,N,N,N,N,N,0,133,G01106,WD,GULF OF MEXICO,5.652489180268651
GOM02373,E,OFFSHORE PLATFORM,REMOVED,28.722481841400000,-89.686629436999993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20222,1,APACHE CORP.,APACHE CORP.,THIRD PARTY,NONE,1/1/1967 0:00:00,6/2/1999 0:00:00,N,37,292,-999,U,N,N,N,N,Y,Y,-999,133,G01106,WD,GULF OF MEXICO,5.676753802268282
GOM02374,D,OFFSHORE PLATFORM,REMOVED,28.819126834100000,-89.789990292100001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20223,1,"ANGLO-SUISSE OFFSHORE PARTNERS, LLC","ANGLO-SUISSE OFFSHORE PARTNERS, LLC",THIRD PARTY,NONE,1/1/1969 0:00:00,8/11/2009 0:00:00,N,34,195,1,G,Y,Y,N,N,U,Y,-999,117,G01101,WD,GULF OF MEXICO,5.272999558563747
GOM02375,E,OFFSHORE PLATFORM,REMOVED,28.813753026800001,-89.784663984600002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20224,1,"ANGLO-SUISSE OFFSHORE PARTNERS, LLC","ANGLO-SUISSE OFFSHORE PARTNERS, LLC",THIRD PARTY,NONE,1/1/1969 0:00:00,7/13/2011 0:00:00,N,34,208,0,U,N,Y,N,N,U,Y,-999,117,G01101,WD,GULF OF MEXICO,5.337538079701318
GOM02376,C,OFFSHORE PLATFORM,IN SERVICE,28.809820110099999,-89.788090056100003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20225,1,"ANGLO-SUISSE OFFSHORE PARTNERS, LLC","ANGLO-SUISSE OFFSHORE PARTNERS, LLC",THIRD PARTY,NONE,1/1/1965 0:00:00,,Y,23,214,0,G,Y,Y,Y,Y,U,Y,50,117,G01101,WD,GULF OF MEXICO,5.365976015021851
GOM02377,QRT,OFFSHORE PLATFORM,REMOVED,28.809124136900000,-89.787167006800004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20225,2,"ANGLO-SUISSE OFFSHORE PARTNERS, LLC","ANGLO-SUISSE OFFSHORE PARTNERS, LLC",THIRD PARTY,NONE,1/1/1982 0:00:00,7/20/2009 0:00:00,Y,23,214,0,G,Y,Y,Y,Y,U,Y,50,117,G01101,WD,GULF OF MEXICO,5.365976015021851
GOM02378,D,OFFSHORE PLATFORM,IN SERVICE,28.865130286599999,-89.607386971599993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20226,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1967 0:00:00,,N,27,228,0,D,Y,Y,Y,N,U,Y,0,104,841,WD,GULF OF MEXICO,5.429345628954441
GOM02379,C,OFFSHORE PLATFORM,IN SERVICE,28.861681302200001,-89.632013047699999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20227,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1965 0:00:00,,N,13,228,0,U,Y,N,N,N,U,N,-999,104,841,WD,GULF OF MEXICO,5.429345628954441
GOM02380,B,OFFSHORE PLATFORM,IN SERVICE,28.865744152300000,-89.644135654400003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20228,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1965 0:00:00,,N,14,228,-999,U,N,N,N,N,U,N,-999,103,840,WD,GULF OF MEXICO,5.429345628954441
GOM02381,A,OFFSHORE PLATFORM,IN SERVICE,28.862199209300002,-89.656900186100003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20229,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1965 0:00:00,,Y,14,223,0,U,N,N,N,N,U,N,-999,103,840,WD,GULF OF MEXICO,5.407171771460119
GOM02382,D,OFFSHORE PLATFORM,IN SERVICE,28.970866887900002,-89.500436040200000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20230,1,"SPN RESOURCES, LLC",FIELDWOOD ENERGY OFFSHORE LLC,THIRD PARTY,BOTH,1/1/1971 0:00:00,,Y,5,102,0,G,Y,Y,N,N,N,Y,14,80,G01874,WD,GULF OF MEXICO,4.624972813284271
GOM02383,B,OFFSHORE PLATFORM,IN SERVICE,28.957159215600001,-89.507026238799995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20231,1,"SPN RESOURCES, LLC",FIELDWOOD ENERGY OFFSHORE LLC,THIRD PARTY,NONE,1/1/1970 0:00:00,,N,6,154,0,G,Y,Y,N,Y,Y,Y,-999,79,G01874,WD,GULF OF MEXICO,5.036952602413630
GOM02384,B,OFFSHORE PLATFORM,REMOVED,29.099605323300000,-89.768005136400006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20233,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,1/1/1964 0:00:00,11/4/2014 0:00:00,N,14,83,0,D,Y,Y,N,N,U,Y,-999,41,G01073,WD,GULF OF MEXICO,4.418840607796598
GOM02385,2,OFFSHORE PLATFORM,REMOVED,29.125031324799998,-89.813792065300007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20234,1,NOT AVAILABLE,GULF OIL CORP.,THIRD PARTY,NONE,1/1/1971 0:00:00,12/31/1983 0:00:00,N,11,71,-999,U,N,N,N,N,U,N,-999,36,G01988,WD,GULF OF MEXICO,4.262679877041315
GOM02386,18,OFFSHORE PLATFORM,REMOVED,29.146635861000000,-89.690348083000003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20235,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1964 0:00:00,1/12/2002 0:00:00,N,9,55,0,U,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,4.007333185232471
GOM02387,12,OFFSHORE PLATFORM,REMOVED,29.138342297200001,-89.696044112699994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20236,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1960 0:00:00,12/24/2001 0:00:00,N,9,63,0,U,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,4.143134726391533
GOM02388,6,OFFSHORE PLATFORM,REMOVED,29.118660266399999,-89.687807145799994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20237,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1960 0:00:00,12/29/2001 0:00:00,N,9,64,0,U,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,4.158883083359671
GOM02389,5,OFFSHORE PLATFORM,REMOVED,29.123610015899999,-89.687726286399993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20238,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1961 0:00:00,12/22/2001 0:00:00,N,9,61,0,U,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,4.110873864173311
GOM02390,4,OFFSHORE PLATFORM,REMOVED,29.129216766999999,-89.700815075799994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20239,1,"ENERGY XXI GOM, LLC; MARITECH RESOURCES, INC.","MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1960 0:00:00,1/13/2002 0:00:00,N,9,61,-999,U,N,N,N,N,U,N,-999,32,G01332,WD,GULF OF MEXICO,4.110873864173311
GOM02391,4,OFFSHORE PLATFORM,REMOVED,29.146873838000001,-89.687345947300003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20240,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1959 0:00:00,1/7/2002 0:00:00,N,9,52,0,U,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,3.951243718581428
GOM02392,3,OFFSHORE PLATFORM,IN SERVICE,29.141922088800001,-89.687426806600001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20241,1,NOT AVAILABLE,"ENERGY XXI GOM, LLC",THIRD PARTY,NONE,1/1/1961 0:00:00,,N,9,57,0,U,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,4.043051267834550
GOM02393,2,OFFSHORE PLATFORM,IN SERVICE,29.116078438900001,-89.709794126800006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20242,1,"ENERGY XXI GOM, LLC; MARITECH RESOURCES, INC.","ENERGY XXI GOM, LLC",THIRD PARTY,NONE,1/1/1960 0:00:00,,N,11,57,0,O,N,N,N,N,N,N,-999,32,G01067,WD,GULF OF MEXICO,4.043051267834550
GOM02394,2,OFFSHORE PLATFORM,REMOVED,29.131085648900001,-89.691738696300007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20243,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1960 0:00:00,1/10/2002 0:00:00,N,9,62,0,U,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,4.127134385045092
GOM02395,1,OFFSHORE PLATFORM,REMOVED,29.131300658800001,-89.699228060400003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20244,1,"ENERGY XXI GOM, LLC; MARITECH RESOURCES, INC.","MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1963 0:00:00,1/3/2002 0:00:00,N,9,61,-999,U,N,N,N,N,U,N,-999,32,G01332,WD,GULF OF MEXICO,4.110873864173311
GOM02396,1,OFFSHORE PLATFORM,REMOVED,29.131033640199998,-89.687604497199999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20245,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1960 0:00:00,1/9/2002 0:00:00,N,9,62,0,U,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,4.127134385045092
GOM02397,A,OFFSHORE PLATFORM,REMOVED,29.116152446600001,-89.715743414800002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20246,1,NOT AVAILABLE,EXXONMOBIL OIL CORP.,THIRD PARTY,NONE,1/1/1967 0:00:00,12/31/1978 0:00:00,N,10,71,-999,U,N,N,N,N,U,N,-999,33,G01494,WD,GULF OF MEXICO,4.262679877041315
GOM02398,B,OFFSHORE PLATFORM,IN SERVICE,29.118699277000001,-89.693919440299993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20247,1,NOT AVAILABLE,"ENERGY XXI GOM, LLC",THIRD PARTY,NONE,1/1/1963 0:00:00,,N,10,60,0,O,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,4.094344562222100
GOM02399,C,OFFSHORE PLATFORM,REMOVED,29.135172489199999,-89.707155550799996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20248,1,"ENERGY XXI GOM, LLC; MARITECH RESOURCES, INC.","MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1964 0:00:00,10/17/2004 0:00:00,N,9,59,-999,U,N,N,N,N,Y,N,-999,32,G01332,WD,GULF OF MEXICO,4.077537443905720
GOM02400,D-QTR,OFFSHORE PLATFORM,IN SERVICE,29.128778762300001,-89.690667577900001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20249,1,NOT AVAILABLE,"ENERGY XXI GOM, LLC",THIRD PARTY,UNKNOWN,1/1/1970 0:00:00,,N,9,63,0,G,Y,Y,Y,Y,Y,Y,-999,32,367,WD,GULF OF MEXICO,4.143134726391533
GOM02401,A,OFFSHORE PLATFORM,IN SERVICE,29.128774761599999,-89.690354562799996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20249,2,NOT AVAILABLE,"ENERGY XXI GOM, LLC",THIRD PARTY,UNKNOWN,1/1/1962 0:00:00,,N,9,63,0,G,Y,Y,Y,Y,Y,Y,-999,32,367,WD,GULF OF MEXICO,4.143134726391533
GOM02402,E,OFFSHORE PLATFORM,IN SERVICE,29.128772301300000,-89.690169683899995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,20249,3,NOT AVAILABLE,"ENERGY XXI GOM, LLC",THIRD PARTY,BOTH,1/1/1971 0:00:00,,N,9,63,0,G,Y,Y,Y,Y,Y,Y,-999,32,367,WD,GULF OF MEXICO,4.143134726391533
