PLATFRMID,NAME,TYPE,STATUS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,COMPLEXID,NOSTR,OWNER,OPERNAME,POSREL,COMMODITY,INSTALL,REMOVAL,MANNED24HR,DISTLAND,WATERDEPTH,RIGCOUNT,PWRSOURCE,PWRGENFLAG,OILPRDFLAG,GASMTRFLAG,COMPREFLAG,COMPRDFLAG,HELPRTFLAG,BEDCOUNT,BLOCKNO,LEASENO,AREANUMBER,REGION,LOG_WDEPTH,INSTALL_DATE,INSTALL_YEAR,residuals
GOM07043,A-1,OFFSHORE PLATFORM,REMOVED,30.1702837296,-88.349082705,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70011,1,NOT AVAILABLE,"SPN RESOURCES, LLC",THIRD PARTY,NONE,12/24/1996 0:00:00,6/23/2008 0:00:00,N,3,50,-999,U,Y,N,U,N,U,Y,-999,819,G10920,MO,GULF OF MEXICO,3.912023005428146,1996-12-24,1996,1.0645349004234599
GOM07044,A-PETRONIUS CT,OFFSHORE PLATFORM,IN SERVICE,29.2292327861,-87.7809579867,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70012,1,"CHEVRON USA INC.; ENVEN ENERGY VENTURES, LLC",CHEVRON USA INC.,THIRD PARTY,BOTH,4/28/2000 0:00:00,,Y,68,1754,1,G,Y,Y,Y,Y,U,Y,118,786,G12119,VK,GULF OF MEXICO,7.469654172932128,2000-04-28,2000,2.261744388078019
GOM07045,B,OFFSHORE PLATFORM,IN SERVICE,28.4798026161,-90.4335273499,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70013,1,NOT AVAILABLE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",THIRD PARTY,UNKNOWN,5/6/1997 0:00:00,,N,39,144,0,U,N,N,N,N,N,Y,-999,190,G01261,ST,GULF OF MEXICO,4.969813299576001,1997-05-06,1997,-0.26296025275303503
GOM07046,12,OFFSHORE PLATFORM,REMOVED,29.616669805,-88.8657553777,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70014,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,1/25/1997 0:00:00,9/8/2006 0:00:00,N,30,34,0,U,N,N,N,N,Y,Y,-999,92,G01500,MP,GULF OF MEXICO,3.526360524616162,1997-01-25,1997,-0.07382597684386782
GOM07047,A,OFFSHORE PLATFORM,REMOVED,29.8038078579,-88.0366850336,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70015,1,NOT AVAILABLE,NEWFIELD EXPLORATION CO.,THIRD PARTY,NONE,12/1/1997 0:00:00,7/24/2002 0:00:00,N,26,110,-999,U,N,N,U,N,Y,Y,-999,209,G08774,VK,GULF OF MEXICO,4.700480365792417,1997-12-01,1997,1.0459439582637495
GOM07048,A-SPIRIT,OFFSHORE PLATFORM,IN SERVICE,29.2374758349,-88.1083697397,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70016,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,7/3/1998 0:00:00,,N,53,722,0,U,N,N,N,Y,N,Y,10,780,G06884,VK,GULF OF MEXICO,6.582025138892826,1998-07-03,1998,1.6580597123203038
GOM07049,A,OFFSHORE PLATFORM,REMOVED,29.8354823277,-88.2346563375,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70018,1,NOT AVAILABLE,"CRONUS OFFSHORE, INC.",THIRD PARTY,NONE,7/27/1996 0:00:00,7/7/2007 0:00:00,N,113,139,0,U,N,N,N,N,U,Y,-999,161,G06876,VK,GULF OF MEXICO,4.934473933130691,1996-07-27,1996,1.4489309200064477
GOM07050,CAIS B,OFFSHORE PLATFORM,REMOVED,28.6099004313,-90.4038953057,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70019,1,"W & T ENERGY VI, LLC; CHEVRON USA INC.; FIELDWOOD ENERGY LLC; W & T OFFSHORE, LLC; OTHER",CHEVRON USA INC.,THIRD PARTY,NONE,12/24/1997 0:00:00,9/19/2011 0:00:00,N,55,104,0,U,N,N,U,N,Y,Y,-999,148,G01960,ST,GULF OF MEXICO,4.644390899141372,1997-12-24,1997,-0.2960943589360161
GOM07051,A-MORPETH EAST,OFFSHORE PLATFORM,IN SERVICE,28.0350647558,-90.0228714791,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70020,1,ENI PETROLEUM US LLC,ENI US OPERATING CO. INC.,THIRD PARTY,BOTH,8/10/1998 0:00:00,,Y,71,1700,0,G,Y,Y,Y,Y,U,Y,28,921,G12142,EW,GULF OF MEXICO,7.438383530044307,1998-08-10,1998,0.6845943117279649
GOM07052,B,OFFSHORE PLATFORM,REMOVED,29.444795023,-88.0577386144,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70021,1,NOT AVAILABLE,"EP ENERGY MANAGEMENT, LLC",THIRD PARTY,NONE,10/23/1997 0:00:00,9/12/2003 0:00:00,N,43,174,-999,U,N,N,U,N,U,Y,-999,217,G14580,MP,GULF OF MEXICO,5.159055299214529,1997-10-23,1997,0.7164417137166907
GOM07053,AA,OFFSHORE PLATFORM,IN SERVICE,29.1570858413,-89.6802269286,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70022,1,NOT AVAILABLE,"ENERGY XXI GOM, LLC",THIRD PARTY,NONE,2/7/1998 0:00:00,,N,7,54,0,O,N,N,N,N,N,N,-999,32,367,WD,GULF OF MEXICO,3.988984046564275,1998-02-07,1998,-0.1342913680033404
GOM07054,CE,OFFSHORE PLATFORM,IN SERVICE,29.4646231629,-88.6859061754,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70024,1,"ARENA ENERGY, LP; PETRO VENTURES, INC.","ARENA OFFSHORE, LP",THIRD PARTY,NONE,6/4/1997 0:00:00,,N,21,110,0,U,N,N,U,N,U,N,-999,120,G03197,MP,GULF OF MEXICO,4.700480365792417,1997-06-04,1997,0.6986304205839113
GOM07055,CAIS.A(PLTF.A),OFFSHORE PLATFORM,REMOVED,28.9628618935,-89.9147273812,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70025,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,6/3/1997 0:00:00,9/15/2012 0:00:00,N,17,114,0,G,N,N,Y,Y,U,Y,-999,45,G16461,GI,GULF OF MEXICO,4.736198448394496,1997-06-03,1997,0.32169587305488445
GOM07056,JUNC,OFFSHORE PLATFORM,IN SERVICE,28.9884695594,-92.2977436919,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70026,1,NOT AVAILABLE,"SEA ROBIN PIPELINE CO., LLC",THIRD PARTY,UNKNOWN,1/1/1972 0:00:00,,Y,37,98,0,U,N,N,N,N,N,Y,32,149,NOT AVAILABLE,VR,GULF OF MEXICO,4.584967478670572,1972-01-01,1972,0.8853308471021624
GOM07057,COMP,OFFSHORE PLATFORM,IN SERVICE,28.988070085,-92.2982152694,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70026,2,NOT AVAILABLE,"SEA ROBIN PIPELINE CO., LLC",THIRD PARTY,UNKNOWN,1/1/1972 0:00:00,,Y,37,98,0,U,N,N,N,N,N,Y,32,148,NOT AVAILABLE,VR,GULF OF MEXICO,4.584967478670572,1972-01-01,1972,0.8848712763743638
GOM07058,QTRS,OFFSHORE PLATFORM,IN SERVICE,28.9877662048,-92.2976587594,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70026,3,NOT AVAILABLE,"SEA ROBIN PIPELINE CO., LLC",THIRD PARTY,UNKNOWN,1/1/1972 0:00:00,,Y,37,98,0,U,N,N,N,N,N,Y,32,149,NOT AVAILABLE,VR,GULF OF MEXICO,4.584967478670572,1972-01-01,1972,0.8844816033298262
GOM07059,FS1,OFFSHORE PLATFORM,IN SERVICE,28.9880614106,-92.2993880524,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70026,4,NOT AVAILABLE,"SEA ROBIN PIPELINE CO., LLC",THIRD PARTY,UNKNOWN,1/1/1972 0:00:00,,Y,37,98,0,U,N,N,N,N,N,Y,32,148,NOT AVAILABLE,VR,GULF OF MEXICO,4.584967478670572,1972-01-01,1972,0.884911864671361
GOM07060,FLARE,OFFSHORE PLATFORM,IN SERVICE,28.9880527262,-92.3005608253,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70026,5,NOT AVAILABLE,"SEA ROBIN PIPELINE CO., LLC",THIRD PARTY,UNKNOWN,1/1/1972 0:00:00,,Y,37,98,0,U,N,N,N,N,N,Y,32,148,NOT AVAILABLE,VR,GULF OF MEXICO,4.584967478670572,1972-01-01,1972,0.8849521790335562
GOM07061,A,OFFSHORE PLATFORM,IN SERVICE,28.7217988625,-89.9655951498,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70027,1,NOT AVAILABLE,"ARENA OFFSHORE, LP",THIRD PARTY,UNKNOWN,5/21/1997 0:00:00,,N,29,175,0,U,N,N,U,N,U,Y,-999,82,G15356,GI,GULF OF MEXICO,5.164785973923514,1997-05-21,1997,0.23152633626823071
GOM07062,A,OFFSHORE PLATFORM,REMOVED,28.4115562254,-90.5193569407,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70028,1,NOT AVAILABLE,"HELIS OIL & GAS CO., LLC",THIRD PARTY,NONE,6/7/1997 0:00:00,6/4/2004 0:00:00,Y,24,150,0,D,Y,N,N,Y,N,Y,-999,211,G16435,ST,GULF OF MEXICO,5.010635294096256,1997-06-07,1997,-0.33717662376361535
GOM07063,A(SEAHORSE PRO,OFFSHORE PLATFORM,IN SERVICE,28.3078690376,-90.0220319031,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,70029,1,NOT AVAILABLE,"LLOG EXPLORATION OFFSHORE, LLC",THIRD PARTY,BOTH,8/22/1997 0:00:00,,Y,54,366,0,D,Y,N,Y,N,N,Y,14,115,NOT AVAILABLE,GI,GULF OF MEXICO,5.902633333401366,1997-08-22,1997,-0.058641004199659896
GOM07064,C,OFFSHORE PLATFORM,REMOVED,28.4333644812,-90.9471068667,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80001,1,NOT AVAILABLE,POGO PRODUCING CO.,THIRD PARTY,NONE,10/28/1996 0:00:00,9/5/2007 0:00:00,N,57,132,0,D,Y,N,N,N,U,Y,-999,240,G10779,SS,GULF OF MEXICO,4.882801922586371,1996-10-28,1996,-0.16863642744536023
GOM07065,A,OFFSHORE PLATFORM,IN SERVICE,28.5935474258,-91.0698020877,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80002,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/2/1997 0:00:00,,N,32,80,0,U,N,Y,N,N,U,Y,-999,194,G15288,SS,GULF OF MEXICO,4.382026634673881,1997-01-02,1997,-0.2610065002390307
GOM07066,A,OFFSHORE PLATFORM,REMOVED,27.9932919344,-91.6607925739,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80003,1,NOT AVAILABLE,WALTER OIL & GAS CORP.,THIRD PARTY,NONE,11/18/1996 0:00:00,8/2/2010 0:00:00,N,81,350,0,G,N,N,Y,N,U,N,-999,390,G14487,EI,GULF OF MEXICO,5.857933154483459,1996-11-18,1996,0.1527466009148215
GOM07067,B-1,OFFSHORE PLATFORM,IN SERVICE,29.0107395986,-91.5667823454,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80005,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,BOTH,5/29/1996 0:00:00,,N,23,35,0,U,N,N,N,N,N,Y,-999,107,G15241,EI,GULF OF MEXICO,3.555348061489414,1996-05-29,1996,-0.19555141486810346
GOM07068,A,OFFSHORE PLATFORM,REMOVED,28.4938844354,-91.1498779067,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80006,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY, INC.",THIRD PARTY,NONE,3/7/1997 0:00:00,7/10/2006 0:00:00,N,43,123,-999,U,N,N,U,N,U,Y,-999,220,G12950,SS,GULF OF MEXICO,4.812184355372417,1997-03-07,1997,-0.005126225245269289
GOM07069,A,OFFSHORE PLATFORM,REMOVED,28.9104369412,-91.7658756484,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80007,1,NOT AVAILABLE,"EOG RESOURCES, INC.",THIRD PARTY,NONE,7/26/1997 0:00:00,7/31/2011 0:00:00,Y,33,68,0,G,N,N,Y,N,U,N,-999,135,G14467,EI,GULF OF MEXICO,4.219507705176107,1997-07-26,1997,0.355943527703908
GOM07070,A,OFFSHORE PLATFORM,REMOVED,28.615361507,-91.5612743684,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80008,1,NOT AVAILABLE,EL PASO PRODUCTION GOM INC.,THIRD PARTY,NONE,10/26/1996 0:00:00,10/21/2001 0:00:00,N,60,114,0,U,N,N,N,N,U,Y,-999,216,G14470,EI,GULF OF MEXICO,4.736198448394496,1996-10-26,1996,0.3259690479443611
GOM07071,2,OFFSHORE PLATFORM,REMOVED,29.0512007658,-91.6985016086,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80009,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,1/22/1997 0:00:00,8/6/2005 0:00:00,N,24,20,0,U,N,N,N,N,U,N,-999,95,46,EI,GULF OF MEXICO,2.995732273553991,1997-01-22,1997,-0.6770182800838067
GOM07072,D,OFFSHORE PLATFORM,IN SERVICE,28.8493558703,-90.6406074775,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80010,1,TALOS ENERGY OFFSHORE LLC,TALOS ENERGY OFFSHORE LLC,THIRD PARTY,NONE,10/7/1997 0:00:00,,Y,20,61,0,G,Y,Y,Y,Y,N,Y,12,23,G01238,PL,GULF OF MEXICO,4.110873864173311,1997-10-07,1997,-0.19693887713627856
GOM07073,B,OFFSHORE PLATFORM,REMOVED,28.5698047008,-91.0095367823,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80011,1,APACHE CORP.,APACHE CORP.,THIRD PARTY,NONE,4/10/1997 0:00:00,12/3/2007 0:00:00,N,45,86,0,U,N,Y,U,N,U,Y,-999,193,G13917,SS,GULF OF MEXICO,4.454347296253507,1997-04-10,1997,-0.2656209313819833
GOM07074,3,OFFSHORE PLATFORM,IN SERVICE,29.01808174,-91.5728592493,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80012,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,2/25/1997 0:00:00,,N,23,31,0,U,N,N,Y,N,U,Y,-999,108,G03811,EI,GULF OF MEXICO,3.433987204485146,1997-02-25,1997,-0.3051167231488594
GOM07075,C,OFFSHORE PLATFORM,REMOVED,28.8109152864,-91.2697567016,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80013,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,11/5/1997 0:00:00,8/23/2014 0:00:00,N,25,40,0,U,N,N,U,N,U,Y,-999,126,G12940,SS,GULF OF MEXICO,3.688879454113936,1997-11-05,1997,-0.45957604049476153
GOM07076,PLTF.A,OFFSHORE PLATFORM,IN SERVICE,28.529218609,-91.4530444557,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80014,1,NOT AVAILABLE,FIELDWOOD ENERGY OFFSHORE LLC,THIRD PARTY,BOTH,1/17/1997 0:00:00,,Y,80,139,0,D,Y,Y,Y,Y,U,Y,6,254,G16361,EI,GULF OF MEXICO,4.934473933130691,1997-01-17,1997,0.3191883113875216
GOM07077,A,OFFSHORE PLATFORM,IN SERVICE,28.0842508195,-90.819388121,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80015,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,9/17/1997 0:00:00,,Y,65,464,0,G,Y,N,Y,Y,U,Y,15,354,G15312,SS,GULF OF MEXICO,6.139884552226255,1997-09-17,1997,0.1440253393452684
GOM07078,C,OFFSHORE PLATFORM,IN SERVICE,28.5728868775,-91.7690309488,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80017,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,3/4/1997 0:00:00,,N,55,140,0,U,N,N,N,N,U,Y,-999,224,G05504,EI,GULF OF MEXICO,4.941642422609304,1997-03-04,1997,0.5200070058782256
GOM07079,8,OFFSHORE PLATFORM,REMOVED,29.1620512693,-91.6455057766,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80018,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1997 0:00:00,8/13/2012 0:00:00,N,20,24,0,U,N,N,N,N,U,N,-999,74,G02099,EI,GULF OF MEXICO,3.178053830347946,1997-01-01,1997,-0.35373432361109547
GOM07080,B,OFFSHORE PLATFORM,IN SERVICE,28.8307876737,-91.2642984406,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80019,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/5/1997 0:00:00,,N,24,35,0,U,N,Y,Y,N,U,Y,-999,105,G09614,SS,GULF OF MEXICO,3.555348061489414,1997-01-05,1997,-0.5595806247620461
GOM07081,A,OFFSHORE PLATFORM,REMOVED,28.3600294763,-90.822781852,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80021,1,NOT AVAILABLE,"CAIRN ENERGY USA, INC.",THIRD PARTY,NONE,5/7/1997 0:00:00,6/20/2004 0:00:00,N,58,156,0,U,N,N,Y,N,U,Y,-999,261,G14506,SS,GULF OF MEXICO,5.049856007249537,1997-05-07,1997,-0.24218948814100205
GOM07082,16,OFFSHORE PLATFORM,IN SERVICE,28.9731705926,-90.8400250168,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80022,1,MCMORAN OIL & GAS LLC; TALOS ENERGY OFFSHORE LLC,MCMORAN OIL & GAS LLC,THIRD PARTY,NONE,3/23/1997 0:00:00,,N,7,12,0,U,N,Y,N,N,N,N,-999,69,G03577,SS,GULF OF MEXICO,2.484906649788,1997-03-23,1997,-1.513530378239638
GOM07083,6,OFFSHORE PLATFORM,IN SERVICE,28.9788926264,-90.8262373851,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80023,1,"MCMORAN OIL & GAS LLC; W & T ENERGY VI, LLC; TALOS ENERGY OFFSHORE LLC",MCMORAN OIL & GAS LLC,THIRD PARTY,BOTH,3/20/1997 0:00:00,,N,7,30,0,U,N,Y,N,N,Y,N,-999,66,G06736,SS,GULF OF MEXICO,3.401197381662155,1997-03-20,1997,-0.5916331241707438
GOM07084,B,OFFSHORE PLATFORM,REMOVED,28.2547177183,-91.3487860035,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80024,1,NOT AVAILABLE,MURPHY EXPLORATION & PRODUCTION CO. - USA,THIRD PARTY,NONE,3/21/1997 0:00:00,7/3/2005 0:00:00,N,72,254,0,U,N,N,Y,N,U,N,2,322,G02113,EI,GULF OF MEXICO,5.537334267018537,1997-03-21,1997,0.28524835072119004
GOM07085,A,OFFSHORE PLATFORM,REMOVED,29.2989575689,-91.4844416362,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80025,1,NOT AVAILABLE,UNION OIL CO. OF CALIFORNIA,THIRD PARTY,NONE,4/3/1997 0:00:00,1/23/2007 0:00:00,N,6,12,0,U,N,N,Y,N,U,N,-999,33,G03560,EI,GULF OF MEXICO,2.484906649788,1997-04-03,1997,-0.8909851411073664
GOM07086,5,OFFSHORE PLATFORM,REMOVED,28.6613625792,-91.0884115304,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80026,1,NOT AVAILABLE,MCMORAN OIL & GAS LLC,THIRD PARTY,NONE,3/18/1997 0:00:00,4/20/2010 0:00:00,N,33,55,0,U,N,N,U,N,U,N,-999,170,G03584,SS,GULF OF MEXICO,4.007333185232471,1997-03-18,1997,-0.4895413453534845
GOM07087,I,OFFSHORE PLATFORM,REMOVED,28.7211485367,-91.2019648066,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80027,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,NONE,3/5/1998 0:00:00,4/21/2009 0:00:00,N,33,50,0,U,N,N,U,N,U,N,-999,149,434,SS,GULF OF MEXICO,3.912023005428146,1998-03-05,1998,-0.4245065062341742
GOM07088,15,OFFSHORE PLATFORM,IN SERVICE,28.9776073172,-90.8388775667,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80029,1,MCMORAN OIL & GAS LLC; TALOS ENERGY OFFSHORE LLC,MCMORAN OIL & GAS LLC,THIRD PARTY,NONE,4/27/1997 0:00:00,,N,7,30,0,U,N,N,N,N,Y,N,-999,69,G03577,SS,GULF OF MEXICO,3.401197381662155,1997-04-27,1997,-0.5897000223046005
GOM07089,A,OFFSHORE PLATFORM,IN SERVICE,28.8292386781,-91.2801093628,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80030,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,9/1/1997 0:00:00,,N,24,35,0,U,N,Y,Y,N,U,Y,-999,105,G09614,SS,GULF OF MEXICO,3.555348061489414,1997-09-01,1997,-0.5574638193434369
GOM07090,6,OFFSHORE PLATFORM,IN SERVICE,29.2075489039,-91.5863385386,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80032,1,CHEVRON USA INC.,CHEVRON USA INC.,THIRD PARTY,BOTH,7/30/1997 0:00:00,,N,15,24,0,U,N,N,N,N,U,N,-999,64,G01865,EI,GULF OF MEXICO,3.178053830347946,1997-07-30,1997,-0.30174844753799146
GOM07091,12,OFFSHORE PLATFORM,IN SERVICE,28.9849532513,-91.4493886545,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80034,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,7/23/1997 0:00:00,,N,20,35,0,U,N,Y,N,N,U,N,-999,120,50,EI,GULF OF MEXICO,3.555348061489414,1997-07-23,1997,-0.25710929293066176
GOM07092,B,OFFSHORE PLATFORM,REMOVED,29.1852090961,-91.6322435122,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,80036,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,7/30/1997 0:00:00,5/20/2003 0:00:00,N,13,22,0,U,N,N,Y,N,N,N,-999,65,G16343,EI,GULF OF MEXICO,3.091042453358316,1997-07-30,1997,-0.4125450888380122
